pincode,area,neighborhood,latitude,longitude,occurrence_time,report_time,authority_arrival_time,hour,day_of_week,is_weekend,is_night,is_evening,is_rush_hour,reporting_delay_minutes,response_time_minutes,total_resolution_time_minutes,victim_age,signal_count_last_7d,signal_count_last_30d,signal_density_ratio,risk_level
600010,Vepery,Central Chennai,13.094948,80.24915,2025-09-26T23:39:00,2025-09-26T23:49:00,2025-09-27T00:08:00,23,3,0,1,0,0,10,19,29,37,6,25,0.24,1
600010,Vepery,Central Chennai,13.094273,80.24664,2025-11-12T23:38:00,2025-11-12T23:44:00,2025-11-13T00:04:00,23,5,1,1,0,0,6,20,26,35,5,27,0.185,1
600010,Vepery,Central Chennai,13.095516,80.250686,2025-06-29T23:11:00,2025-06-29T23:27:00,2025-06-29T23:35:00,23,1,0,1,0,0,16,8,24,35,7,15,0.467,1
600010,Vepery,Central Chennai,13.095186,80.250913,2025-06-20T15:57:00,2025-06-20T16:25:00,2025-06-20T16:44:00,15,0,0,0,0,0,28,19,47,56,7,21,0.333,1
600010,Vepery,Central Chennai,13.094997,80.246798,2025-10-25T19:44:00,2025-10-25T20:02:00,2025-10-25T20:15:00,19,4,0,0,1,1,18,13,31,27,6,10,0.6,1
600010,Vepery,Central Chennai,13.097333,80.250617,2025-08-18T03:19:00,2025-08-18T03:38:00,2025-08-18T03:53:00,3,2,0,1,0,0,19,15,34,30,6,25,0.24,1
600010,Vepery,Central Chennai,13.090305,80.2461,2025-07-13T18:54:00,2025-07-13T19:08:00,2025-07-13T19:19:00,18,1,0,0,1,1,14,11,25,30,7,17,0.412,1
600010,Vepery,Central Chennai,13.095361,80.25318,2025-07-28T06:07:00,2025-07-28T06:33:00,2025-07-28T06:45:00,6,5,1,0,0,0,26,12,38,28,7,18,0.389,1
600010,Vepery,Central Chennai,13.096858,80.253604,2025-07-22T12:11:00,2025-07-22T12:33:00,2025-07-22T12:49:00,12,0,0,0,0,0,22,16,38,32,3,24,0.125,0
600010,Vepery,Central Chennai,13.096439,80.251316,2025-06-15T15:52:00,2025-06-15T16:15:00,2025-06-15T16:25:00,15,5,1,0,0,0,23,10,33,18,3,25,0.12,0
600010,Vepery,Central Chennai,13.093684,80.251914,2025-06-01T10:00:00,2025-06-01T10:21:00,2025-06-01T10:41:00,10,3,0,0,0,0,21,20,41,56,3,24,0.125,0
600010,Vepery,Central Chennai,13.095829,80.251499,2025-07-28T05:13:00,2025-07-28T05:33:00,2025-07-28T05:52:00,5,4,0,1,0,0,20,19,39,70,7,18,0.389,1
600010,Vepery,Central Chennai,13.095393,80.245061,2025-07-13T13:04:00,2025-07-13T13:24:00,2025-07-13T13:38:00,13,1,0,0,0,0,20,14,34,58,6,15,0.4,1
600010,Vepery,Central Chennai,13.094445,80.249553,2025-11-04T23:46:00,2025-11-05T00:02:00,2025-11-05T00:14:00,23,1,0,1,0,0,16,12,28,65,7,13,0.538,1
600010,Vepery,Central Chennai,13.092134,80.249158,2025-08-03T13:43:00,2025-08-03T14:05:00,2025-08-03T14:18:00,13,2,0,0,0,0,22,13,35,54,7,16,0.438,1
600010,Vepery,Central Chennai,13.097051,80.246068,2025-10-17T02:45:00,2025-10-17T03:00:00,2025-10-17T03:17:00,2,5,1,1,0,0,15,17,32,28,4,24,0.167,1
600010,Vepery,Central Chennai,13.095463,80.254144,2025-09-25T23:46:00,2025-09-25T23:54:00,2025-09-26T00:10:00,23,3,0,1,0,0,8,16,24,59,7,29,0.241,1
600010,Vepery,Central Chennai,13.091065,80.253321,2025-10-27T11:28:00,2025-10-27T11:51:00,2025-10-27T12:03:00,11,4,0,0,0,0,23,12,35,44,2,26,0.077,0
600010,Vepery,Central Chennai,13.095846,80.248458,2025-07-28T13:37:00,2025-07-28T13:49:00,2025-07-28T13:57:00,13,1,0,0,0,0,12,8,20,19,3,22,0.136,0
600010,Vepery,Central Chennai,13.091458,80.247333,2025-10-08T23:06:00,2025-10-08T23:25:00,2025-10-08T23:35:00,23,1,0,1,0,0,19,10,29,27,6,23,0.261,1
600010,Vepery,Central Chennai,13.093239,80.250904,2025-10-29T20:07:00,2025-10-29T20:20:00,2025-10-29T20:30:00,20,6,1,0,1,0,13,10,23,44,3,17,0.176,0
600010,Vepery,Central Chennai,13.094493,80.250619,2025-07-18T11:37:00,2025-07-18T11:52:00,2025-07-18T12:09:00,11,2,0,0,0,0,15,17,32,52,5,28,0.179,1
600010,Vepery,Central Chennai,13.091001,80.252052,2025-07-11T00:07:00,2025-07-11T00:25:00,2025-07-11T00:36:00,0,1,0,1,0,0,18,11,29,39,7,19,0.368,1
600010,Vepery,Central Chennai,13.09105,80.245162,2025-10-29T06:48:00,2025-10-29T07:18:00,2025-10-29T07:32:00,6,5,1,0,0,0,30,14,44,44,4,29,0.138,0
600010,Vepery,Central Chennai,13.092311,80.245617,2025-09-27T01:14:00,2025-09-27T01:42:00,2025-09-27T01:57:00,1,5,1,1,0,0,28,15,43,59,7,30,0.233,1
600010,Vepery,Central Chennai,13.099033,80.248585,2025-10-07T22:33:00,2025-10-07T22:57:00,2025-10-07T23:10:00,22,2,0,1,0,0,24,13,37,24,2,21,0.095,1
600010,Vepery,Central Chennai,13.097469,80.248649,2025-11-08T20:44:00,2025-11-08T20:57:00,2025-11-08T21:10:00,20,3,0,0,1,0,13,13,26,68,5,13,0.385,1
600010,Vepery,Central Chennai,13.098306,80.247591,2025-08-11T22:44:00,2025-08-11T23:11:00,2025-08-11T23:24:00,22,3,0,1,0,0,27,13,40,30,5,19,0.263,1
600010,Vepery,Central Chennai,13.096564,80.254594,2025-09-24T05:44:00,2025-09-24T06:01:00,2025-09-24T06:18:00,5,2,0,1,0,0,17,17,34,55,4,16,0.25,1
600010,Vepery,Central Chennai,13.093824,80.244788,2025-11-27T10:07:00,2025-11-27T10:15:00,2025-11-27T10:27:00,10,6,1,0,0,0,8,12,20,45,5,28,0.179,1
600010,Vepery,Central Chennai,13.095131,80.250591,2025-06-22T07:13:00,2025-06-22T07:35:00,2025-06-22T07:52:00,7,2,0,0,0,0,22,17,39,70,5,30,0.167,1
600010,Vepery,Central Chennai,13.092122,80.251151,2025-07-02T01:50:00,2025-07-02T02:04:00,2025-07-02T02:20:00,1,3,0,1,0,0,14,16,30,34,2,19,0.105,1
600010,Vepery,Central Chennai,13.095293,80.254259,2025-08-07T13:06:00,2025-08-07T13:15:00,2025-08-07T13:32:00,13,1,0,0,0,0,9,17,26,19,6,18,0.333,1
600010,Vepery,Central Chennai,13.097771,80.250919,2025-09-10T22:46:00,2025-09-10T23:03:00,2025-09-10T23:23:00,22,6,1,1,0,0,17,20,37,75,6,26,0.231,1
600010,Vepery,Central Chennai,13.091875,80.245438,2025-06-03T21:32:00,2025-06-03T21:42:00,2025-06-03T22:00:00,21,6,1,0,1,0,10,18,28,31,6,15,0.4,1
600010,Vepery,Central Chennai,13.093919,80.24718,2025-07-10T21:59:00,2025-07-10T22:16:00,2025-07-10T22:28:00,21,5,1,0,1,0,17,12,29,60,7,20,0.35,1
600010,Vepery,Central Chennai,13.098332,80.250773,2025-07-09T07:47:00,2025-07-09T08:09:00,2025-07-09T08:26:00,7,3,0,0,0,0,22,17,39,40,6,16,0.375,1
600010,Vepery,Central Chennai,13.09441,80.254042,2025-06-07T05:11:00,2025-06-07T05:17:00,2025-06-07T05:33:00,5,2,0,1,0,0,6,16,22,27,6,14,0.429,1
600010,Vepery,Central Chennai,13.093716,80.248037,2025-08-15T12:28:00,2025-08-15T12:55:00,2025-08-15T13:06:00,12,1,0,0,0,0,27,11,38,41,3,19,0.158,0
600010,Vepery,Central Chennai,13.094723,80.249464,2025-10-17T12:06:00,2025-10-17T12:35:00,2025-10-17T12:52:00,12,3,0,0,0,0,29,17,46,30,3,28,0.107,0
600010,Vepery,Central Chennai,13.090423,80.24607,2025-06-17T21:23:00,2025-06-17T21:50:00,2025-06-17T22:06:00,21,6,1,0,1,0,27,16,43,25,3,27,0.111,0
600010,Vepery,Central Chennai,13.09795,80.247,2025-06-27T11:06:00,2025-06-27T11:17:00,2025-06-27T11:37:00,11,0,0,0,0,0,11,20,31,48,6,13,0.462,1
600010,Vepery,Central Chennai,13.097302,80.253107,2025-10-21T01:33:00,2025-10-21T01:54:00,2025-10-21T02:04:00,1,0,0,1,0,0,21,10,31,38,7,21,0.333,1
600010,Vepery,Central Chennai,13.091042,80.254528,2025-07-21T21:27:00,2025-07-21T21:49:00,2025-07-21T22:08:00,21,3,0,0,1,0,22,19,41,57,7,11,0.636,1
600010,Vepery,Central Chennai,13.090645,80.25288,2025-09-30T08:15:00,2025-09-30T08:27:00,2025-09-30T08:43:00,8,1,0,0,0,1,12,16,28,58,3,30,0.1,0
600010,Vepery,Central Chennai,13.090345,80.247929,2025-11-26T04:20:00,2025-11-26T04:41:00,2025-11-26T04:49:00,4,4,0,1,0,0,21,8,29,55,3,15,0.2,1
600010,Vepery,Central Chennai,13.092352,80.244642,2025-11-01T19:20:00,2025-11-01T19:45:00,2025-11-01T19:53:00,19,4,0,0,1,1,25,8,33,43,3,30,0.1,0
600010,Vepery,Central Chennai,13.096148,80.245256,2025-11-08T21:12:00,2025-11-08T21:22:00,2025-11-08T21:42:00,21,5,1,0,1,0,10,20,30,71,5,21,0.238,1
600010,Vepery,Central Chennai,13.090037,80.245596,2025-07-23T16:13:00,2025-07-23T16:38:00,2025-07-23T16:53:00,16,2,0,0,0,0,25,15,40,60,5,11,0.455,1
600010,Vepery,Central Chennai,13.090296,80.248944,2025-07-14T10:05:00,2025-07-14T10:12:00,2025-07-14T10:30:00,10,4,0,0,0,0,7,18,25,43,5,25,0.2,1
600010,Vepery,Central Chennai,13.094719,80.246077,2025-06-25T00:22:00,2025-06-25T00:42:00,2025-06-25T01:00:00,0,3,0,1,0,0,20,18,38,45,3,23,0.13,1
600010,Vepery,Central Chennai,13.097877,80.25265,2025-06-22T17:59:00,2025-06-22T18:28:00,2025-06-22T18:39:00,17,0,0,0,1,1,29,11,40,43,6,26,0.231,1
600010,Vepery,Central Chennai,13.090141,80.248052,2025-09-01T03:03:00,2025-09-01T03:17:00,2025-09-01T03:35:00,3,6,1,1,0,0,14,18,32,54,7,29,0.241,1
600010,Vepery,Central Chennai,13.093602,80.254357,2025-08-07T12:27:00,2025-08-07T12:33:00,2025-08-07T12:51:00,12,0,0,0,0,0,6,18,24,25,4,18,0.222,0
600010,Vepery,Central Chennai,13.095035,80.249522,2025-08-28T13:20:00,2025-08-28T13:43:00,2025-08-28T13:58:00,13,0,0,0,0,0,23,15,38,63,7,17,0.412,1
600010,Vepery,Central Chennai,13.093647,80.247373,2025-10-20T23:54:00,2025-10-21T00:20:00,2025-10-21T00:39:00,23,4,0,1,0,0,26,19,45,71,5,27,0.185,1
600010,Vepery,Central Chennai,13.096387,80.246211,2025-09-05T18:10:00,2025-09-05T18:28:00,2025-09-05T18:40:00,18,5,1,0,1,1,18,12,30,68,6,23,0.261,1
600010,Vepery,Central Chennai,13.094533,80.247714,2025-11-06T05:38:00,2025-11-06T06:08:00,2025-11-06T06:16:00,5,6,1,1,0,0,30,8,38,40,6,15,0.4,1
600010,Vepery,Central Chennai,13.095714,80.24721,2025-06-05T09:09:00,2025-06-05T09:37:00,2025-06-05T09:47:00,9,2,0,0,0,1,28,10,38,20,7,30,0.233,1
600010,Vepery,Central Chennai,13.09276,80.250077,2025-10-31T14:33:00,2025-10-31T14:56:00,2025-10-31T15:09:00,14,3,0,0,0,0,23,13,36,35,2,30,0.067,0
600010,Vepery,Central Chennai,13.09394,80.254416,2025-08-11T19:12:00,2025-08-11T19:41:00,2025-08-11T19:57:00,19,0,0,0,1,1,29,16,45,67,3,15,0.2,0
600010,Vepery,Central Chennai,13.099726,80.249369,2025-11-21T10:21:00,2025-11-21T10:48:00,2025-11-21T10:58:00,10,4,0,0,0,0,27,10,37,61,2,28,0.071,0
600010,Vepery,Central Chennai,13.098157,80.247451,2025-07-19T17:24:00,2025-07-19T17:29:00,2025-07-19T17:49:00,17,4,0,0,1,1,5,20,25,21,3,15,0.2,0
600010,Vepery,Central Chennai,13.095346,80.246687,2025-10-18T19:25:00,2025-10-18T19:40:00,2025-10-18T19:53:00,19,4,0,0,1,1,15,13,28,69,4,25,0.16,0
600010,Vepery,Central Chennai,13.094846,80.247723,2025-11-10T13:19:00,2025-11-10T13:33:00,2025-11-10T13:45:00,13,4,0,0,0,0,14,12,26,66,3,13,0.231,0
600010,Vepery,Central Chennai,13.090759,80.251093,2025-06-20T12:54:00,2025-06-20T13:01:00,2025-06-20T13:11:00,12,4,0,0,0,0,7,10,17,40,2,16,0.125,0
600010,Vepery,Central Chennai,13.092941,80.25376,2025-09-12T10:40:00,2025-09-12T10:46:00,2025-09-12T10:55:00,10,2,0,0,0,0,6,9,15,48,4,15,0.267,0
600010,Vepery,Central Chennai,13.096293,80.252549,2025-08-04T22:24:00,2025-08-04T22:32:00,2025-08-04T22:40:00,22,5,1,1,0,0,8,8,16,52,3,25,0.12,1
600010,Vepery,Central Chennai,13.094153,80.245001,2025-10-02T08:18:00,2025-10-02T08:27:00,2025-10-02T08:46:00,8,1,0,0,0,1,9,19,28,68,3,30,0.1,0
600010,Vepery,Central Chennai,13.090605,80.251551,2025-07-18T12:39:00,2025-07-18T12:54:00,2025-07-18T13:05:00,12,3,0,0,0,0,15,11,26,69,2,17,0.118,0
600010,Vepery,Central Chennai,13.092976,80.245242,2025-07-03T05:37:00,2025-07-03T05:47:00,2025-07-03T05:56:00,5,3,0,1,0,0,10,9,19,62,4,14,0.286,1
600010,Vepery,Central Chennai,13.097305,80.250172,2025-09-09T09:51:00,2025-09-09T10:02:00,2025-09-09T10:11:00,9,0,0,0,0,1,11,9,20,73,5,28,0.179,1
600010,Vepery,Central Chennai,13.099068,80.248221,2025-07-02T17:24:00,2025-07-02T17:45:00,2025-07-02T17:55:00,17,2,0,0,1,1,21,10,31,48,4,21,0.19,0
600010,Vepery,Central Chennai,13.096105,80.253104,2025-10-18T16:42:00,2025-10-18T16:47:00,2025-10-18T16:58:00,16,3,0,0,0,0,5,11,16,59,7,21,0.333,1
600010,Vepery,Central Chennai,13.095402,80.246592,2025-10-03T02:52:00,2025-10-03T03:08:00,2025-10-03T03:25:00,2,6,1,1,0,0,16,17,33,55,5,14,0.357,1
600010,Vepery,Central Chennai,13.098674,80.245646,2025-08-22T19:10:00,2025-08-22T19:22:00,2025-08-22T19:37:00,19,1,0,0,1,1,12,15,27,75,7,20,0.35,1
600010,Vepery,Central Chennai,13.098496,80.250451,2025-07-21T12:03:00,2025-07-21T12:27:00,2025-07-21T12:46:00,12,6,1,0,0,0,24,19,43,49,5,15,0.333,1
600010,Vepery,Central Chennai,13.091572,80.249805,2025-07-27T19:09:00,2025-07-27T19:16:00,2025-07-27T19:30:00,19,1,0,0,1,1,7,14,21,73,3,23,0.13,0
600010,Vepery,Central Chennai,13.091701,80.246017,2025-07-26T07:35:00,2025-07-26T07:42:00,2025-07-26T08:00:00,7,1,0,0,0,0,7,18,25,49,2,16,0.125,0
600010,Vepery,Central Chennai,13.096403,80.252324,2025-11-23T13:14:00,2025-11-23T13:39:00,2025-11-23T13:57:00,13,6,1,0,0,0,25,18,43,46,5,11,0.455,1
600010,Vepery,Central Chennai,13.095367,80.247556,2025-11-21T18:33:00,2025-11-21T18:58:00,2025-11-21T19:16:00,18,3,0,0,1,1,25,18,43,42,6,14,0.429,1
600010,Vepery,Central Chennai,13.096562,80.252057,2025-08-30T00:20:00,2025-08-30T00:34:00,2025-08-30T00:48:00,0,4,0,1,0,0,14,14,28,18,6,10,0.6,1
600010,Vepery,Central Chennai,13.099545,80.244886,2025-11-09T19:54:00,2025-11-09T20:19:00,2025-11-09T20:29:00,19,6,1,0,1,1,25,10,35,48,2,22,0.091,0
600010,Vepery,Central Chennai,13.099136,80.24813,2025-10-14T19:50:00,2025-10-14T20:12:00,2025-10-14T20:29:00,19,2,0,0,1,1,22,17,39,66,3,16,0.188,0
600010,Vepery,Central Chennai,13.095774,80.252767,2025-10-06T20:14:00,2025-10-06T20:31:00,2025-10-06T20:42:00,20,5,1,0,1,0,17,11,28,66,5,26,0.192,1
600010,Vepery,Central Chennai,13.093965,80.246099,2025-08-10T05:36:00,2025-08-10T05:44:00,2025-08-10T05:57:00,5,5,1,1,0,0,8,13,21,59,4,25,0.16,1
600010,Vepery,Central Chennai,13.096305,80.253099,2025-10-10T04:54:00,2025-10-10T05:21:00,2025-10-10T05:29:00,4,0,0,1,0,0,27,8,35,55,3,30,0.1,1
600010,Vepery,Central Chennai,13.093074,80.251954,2025-11-26T14:23:00,2025-11-26T14:48:00,2025-11-26T14:58:00,14,1,0,0,0,0,25,10,35,22,5,20,0.25,1
600010,Vepery,Central Chennai,13.096239,80.2518,2025-09-25T16:33:00,2025-09-25T16:43:00,2025-09-25T16:58:00,16,0,0,0,0,0,10,15,25,23,5,21,0.238,1
600010,Vepery,Central Chennai,13.094624,80.251616,2025-09-03T19:46:00,2025-09-03T20:04:00,2025-09-03T20:15:00,19,2,0,0,1,1,18,11,29,22,5,13,0.385,1
600010,Vepery,Central Chennai,13.097791,80.252897,2025-11-02T09:41:00,2025-11-02T10:09:00,2025-11-02T10:28:00,9,5,1,0,0,1,28,19,47,53,5,14,0.357,1
600010,Vepery,Central Chennai,13.098692,80.249569,2025-08-25T08:20:00,2025-08-25T08:49:00,2025-08-25T08:57:00,8,4,0,0,0,1,29,8,37,37,2,12,0.167,0
600010,Vepery,Central Chennai,13.092641,80.247302,2025-09-13T09:35:00,2025-09-13T09:51:00,2025-09-13T10:00:00,9,0,0,0,0,1,16,9,25,24,7,24,0.292,1
600010,Vepery,Central Chennai,13.097031,80.248319,2025-08-13T14:05:00,2025-08-13T14:23:00,2025-08-13T14:33:00,14,3,0,0,0,0,18,10,28,30,5,10,0.5,1
600010,Vepery,Central Chennai,13.097167,80.251366,2025-07-19T16:05:00,2025-07-19T16:12:00,2025-07-19T16:26:00,16,2,0,0,0,0,7,14,21,66,7,16,0.438,1
600010,Vepery,Central Chennai,13.093572,80.25319,2025-06-20T19:36:00,2025-06-20T19:48:00,2025-06-20T20:05:00,19,4,0,0,1,1,12,17,29,68,4,25,0.16,0
600010,Vepery,Central Chennai,13.098396,80.249942,2025-11-08T22:23:00,2025-11-08T22:52:00,2025-11-08T23:12:00,22,4,0,1,0,0,29,20,49,37,6,17,0.353,1
600010,Vepery,Central Chennai,13.093075,80.247483,2025-11-13T02:41:00,2025-11-13T03:05:00,2025-11-13T03:17:00,2,1,0,1,0,0,24,12,36,74,2,30,0.067,1
600010,Vepery,Central Chennai,13.092158,80.250503,2025-06-23T13:20:00,2025-06-23T13:30:00,2025-06-23T13:39:00,13,1,0,0,0,0,10,9,19,34,7,16,0.438,1
600010,Vepery,Central Chennai,13.090774,80.250347,2025-11-14T07:14:00,2025-11-14T07:37:00,2025-11-14T07:48:00,7,6,1,0,0,0,23,11,34,60,2,28,0.071,0
600010,Vepery,Central Chennai,13.091698,80.251009,2025-11-20T20:33:00,2025-11-20T20:42:00,2025-11-20T20:56:00,20,4,0,0,1,0,9,14,23,67,7,17,0.412,1
600010,Vepery,Central Chennai,13.093673,80.247343,2025-06-04T14:11:00,2025-06-04T14:24:00,2025-06-04T14:40:00,14,3,0,0,0,0,13,16,29,19,2,20,0.1,0
600010,Vepery,Central Chennai,13.091175,80.253924,2025-10-06T19:32:00,2025-10-06T19:57:00,2025-10-06T20:07:00,19,2,0,0,1,1,25,10,35,49,2,29,0.069,0
600010,Vepery,Central Chennai,13.097763,80.248516,2025-10-30T17:01:00,2025-10-30T17:27:00,2025-10-30T17:39:00,17,4,0,0,1,1,26,12,38,20,4,12,0.333,0
600010,Vepery,Central Chennai,13.099038,80.245587,2025-08-22T14:23:00,2025-08-22T14:51:00,2025-08-22T15:08:00,14,2,0,0,0,0,28,17,45,21,7,13,0.538,1
600010,Vepery,Central Chennai,13.099646,80.254055,2025-07-22T07:05:00,2025-07-22T07:31:00,2025-07-22T07:40:00,7,2,0,0,0,0,26,9,35,52,2,25,0.08,0
600010,Vepery,Central Chennai,13.096253,80.253523,2025-07-19T14:13:00,2025-07-19T14:29:00,2025-07-19T14:47:00,14,4,0,0,0,0,16,18,34,64,6,11,0.545,1
600010,Vepery,Central Chennai,13.098521,80.254153,2025-11-05T17:23:00,2025-11-05T17:38:00,2025-11-05T17:55:00,17,3,0,0,1,1,15,17,32,68,4,28,0.143,0
600010,Vepery,Central Chennai,13.091166,80.24969,2025-06-30T03:16:00,2025-06-30T03:24:00,2025-06-30T03:32:00,3,3,0,1,0,0,8,8,16,20,2,13,0.154,1
600010,Vepery,Central Chennai,13.090819,80.245472,2025-11-18T18:59:00,2025-11-18T19:10:00,2025-11-18T19:26:00,18,0,0,0,1,1,11,16,27,32,3,14,0.214,0
600010,Vepery,Central Chennai,13.091519,80.251531,2025-06-08T15:01:00,2025-06-08T15:06:00,2025-06-08T15:17:00,15,5,1,0,0,0,5,11,16,74,4,14,0.286,0
600010,Vepery,Central Chennai,13.097736,80.249513,2025-10-12T23:55:00,2025-10-13T00:17:00,2025-10-13T00:31:00,23,5,1,1,0,0,22,14,36,43,7,22,0.318,1
600010,Vepery,Central Chennai,13.0912,80.245352,2025-07-21T00:34:00,2025-07-21T00:39:00,2025-07-21T00:58:00,0,1,0,1,0,0,5,19,24,25,6,22,0.273,1
600010,Vepery,Central Chennai,13.092529,80.253828,2025-08-29T00:01:00,2025-08-29T00:31:00,2025-08-29T00:49:00,0,1,0,1,0,0,30,18,48,33,6,30,0.2,1
600010,Vepery,Central Chennai,13.097007,80.249723,2025-08-03T18:42:00,2025-08-03T19:08:00,2025-08-03T19:27:00,18,6,1,0,1,1,26,19,45,23,7,20,0.35,1
600010,Vepery,Central Chennai,13.095469,80.252552,2025-11-23T04:58:00,2025-11-23T05:11:00,2025-11-23T05:23:00,4,6,1,1,0,0,13,12,25,61,2,24,0.083,1
600010,Vepery,Central Chennai,13.093828,80.253008,2025-07-01T18:39:00,2025-07-01T18:45:00,2025-07-01T19:01:00,18,0,0,0,1,1,6,16,22,47,3,27,0.111,0
600010,Vepery,Central Chennai,13.099939,80.250641,2025-09-28T09:30:00,2025-09-28T09:45:00,2025-09-28T09:58:00,9,0,0,0,0,1,15,13,28,66,5,19,0.263,1
600010,Vepery,Central Chennai,13.099627,80.251653,2025-10-03T08:21:00,2025-10-03T08:35:00,2025-10-03T08:46:00,8,0,0,0,0,1,14,11,25,18,7,21,0.333,1
600010,Vepery,Central Chennai,13.095698,80.247439,2025-07-03T04:10:00,2025-07-03T04:28:00,2025-07-03T04:46:00,4,5,1,1,0,0,18,18,36,51,6,15,0.4,1
600010,Vepery,Central Chennai,13.093635,80.249303,2025-07-27T05:22:00,2025-07-27T05:45:00,2025-07-27T06:00:00,5,5,1,1,0,0,23,15,38,65,2,19,0.105,1
600010,Vepery,Central Chennai,13.090721,80.248715,2025-08-27T03:45:00,2025-08-27T04:10:00,2025-08-27T04:21:00,3,3,0,1,0,0,25,11,36,33,3,19,0.158,1
600010,Vepery,Central Chennai,13.090858,80.251832,2025-09-14T12:42:00,2025-09-14T12:51:00,2025-09-14T13:02:00,12,0,0,0,0,0,9,11,20,20,7,14,0.5,1
600010,Vepery,Central Chennai,13.092009,80.250503,2025-07-05T11:53:00,2025-07-05T12:15:00,2025-07-05T12:24:00,11,0,0,0,0,0,22,9,31,75,7,13,0.538,1
600010,Vepery,Central Chennai,13.098701,80.245294,2025-10-11T10:39:00,2025-10-11T10:45:00,2025-10-11T11:00:00,10,0,0,0,0,0,6,15,21,24,7,26,0.269,1
600010,Vepery,Central Chennai,13.097631,80.249448,2025-11-10T01:20:00,2025-11-10T01:36:00,2025-11-10T01:54:00,1,2,0,1,0,0,16,18,34,49,2,28,0.071,1
600010,Vepery,Central Chennai,13.093821,80.250874,2025-06-17T18:53:00,2025-06-17T19:04:00,2025-06-17T19:20:00,18,0,0,0,1,1,11,16,27,64,4,30,0.133,0
600010,Vepery,Central Chennai,13.096985,80.252318,2025-11-20T08:07:00,2025-11-20T08:15:00,2025-11-20T08:28:00,8,2,0,0,0,1,8,13,21,70,3,15,0.2,0
600010,Vepery,Central Chennai,13.093905,80.253238,2025-09-25T08:39:00,2025-09-25T08:45:00,2025-09-25T08:57:00,8,6,1,0,0,1,6,12,18,66,4,29,0.138,0
600010,Vepery,Central Chennai,13.094992,80.253721,2025-09-18T09:12:00,2025-09-18T09:38:00,2025-09-18T09:50:00,9,6,1,0,0,1,26,12,38,45,6,11,0.545,1
600012,Tondiarpet,North Chennai,13.103335,80.271339,2025-08-31T01:02:00,2025-08-31T01:40:00,2025-08-31T02:14:00,1,3,0,1,0,0,38,34,72,50,5,47,0.106,2
600012,Tondiarpet,North Chennai,13.100096,80.263496,2025-07-06T08:17:00,2025-07-06T08:36:00,2025-07-06T09:07:00,8,1,0,0,0,1,19,31,50,35,4,29,0.138,2
600012,Tondiarpet,North Chennai,13.095632,80.26777,2025-07-06T04:08:00,2025-07-06T04:20:00,2025-07-06T04:43:00,4,4,0,1,0,0,12,23,35,47,4,48,0.083,2
600012,Tondiarpet,North Chennai,13.098323,80.269028,2025-06-04T22:46:00,2025-06-04T23:02:00,2025-06-04T23:18:00,22,2,0,1,0,0,16,16,32,21,12,29,0.414,2
600012,Tondiarpet,North Chennai,13.09909,80.267722,2025-10-13T13:24:00,2025-10-13T13:38:00,2025-10-13T14:11:00,13,0,0,0,0,0,14,33,47,28,4,42,0.095,2
600012,Tondiarpet,North Chennai,13.097858,80.266407,2025-10-01T10:48:00,2025-10-01T10:58:00,2025-10-01T11:13:00,10,5,1,0,0,0,10,15,25,54,7,46,0.152,2
600012,Tondiarpet,North Chennai,13.099924,80.271456,2025-10-31T19:23:00,2025-10-31T19:37:00,2025-10-31T19:59:00,19,1,0,0,1,1,14,22,36,50,5,29,0.172,1
600012,Tondiarpet,North Chennai,13.099348,80.266387,2025-08-09T13:33:00,2025-08-09T14:10:00,2025-08-09T14:37:00,13,1,0,0,0,0,37,27,64,41,12,55,0.218,2
600012,Tondiarpet,North Chennai,13.095765,80.26288,2025-11-02T11:59:00,2025-11-02T12:17:00,2025-11-02T12:42:00,11,0,0,0,0,0,18,25,43,48,4,51,0.078,2
600012,Tondiarpet,North Chennai,13.103112,80.267037,2025-06-07T02:50:00,2025-06-07T03:29:00,2025-06-07T04:00:00,2,3,0,1,0,0,39,31,70,24,12,46,0.261,2
600012,Tondiarpet,North Chennai,13.095153,80.270109,2025-11-05T15:19:00,2025-11-05T15:45:00,2025-11-05T16:07:00,15,1,0,0,0,0,26,22,48,33,12,40,0.3,2
600012,Tondiarpet,North Chennai,13.095987,80.263689,2025-06-29T17:17:00,2025-06-29T17:41:00,2025-06-29T18:09:00,17,2,0,0,1,1,24,28,52,56,9,47,0.191,2
600012,Tondiarpet,North Chennai,13.103018,80.268603,2025-07-25T02:33:00,2025-07-25T03:05:00,2025-07-25T03:40:00,2,1,0,1,0,0,32,35,67,58,5,49,0.102,2
600012,Tondiarpet,North Chennai,13.103213,80.269916,2025-08-26T02:05:00,2025-08-26T02:32:00,2025-08-26T02:49:00,2,4,0,1,0,0,27,17,44,21,4,55,0.073,2
600012,Tondiarpet,North Chennai,13.098046,80.266153,2025-08-22T20:35:00,2025-08-22T20:55:00,2025-08-22T21:10:00,20,3,0,0,1,0,20,15,35,21,5,26,0.192,1
600012,Tondiarpet,North Chennai,13.104765,80.265817,2025-10-18T20:13:00,2025-10-18T20:53:00,2025-10-18T21:26:00,20,5,1,0,1,0,40,33,73,64,5,42,0.119,1
600012,Tondiarpet,North Chennai,13.098449,80.269593,2025-07-02T13:15:00,2025-07-02T13:32:00,2025-07-02T14:02:00,13,1,0,0,0,0,17,30,47,20,9,52,0.173,2
